filename,class_label,anomaly_label,score
normal-A-T-10-Down-10-A1-0.png,0,0,25865.66211
normal-A-T-10-Down-10-A1-19.png,0,0,45676.83203
normal-A-T-10-Down-10-A1-3.png,0,0,18102.01563
normal-A-T-10-Down-11-A1-11.png,0,0,18339.80078
normal-A-T-10-Down-11-A1-18.png,0,0,27797.75391
normal-A-T-10-Down-12-A1-1.png,0,0,21977.63281
normal-A-T-10-Down-12-A1-11.png,0,0,17108.49219
normal-A-T-10-Down-12-A1-13.png,0,0,16422.73047
normal-A-T-10-Down-12-A1-4.png,0,0,16342.40918
normal-A-T-10-Down-12-A1-8.png,0,0,17980.43555
normal-A-T-10-Down-13-A1-19.png,0,0,42025.87109
normal-A-T-10-Down-13-A1-3.png,0,0,15023.14844
normal-A-T-10-Down-14-A1-10.png,0,0,17094.52539
normal-A-T-10-Down-14-A1-11.png,0,0,17040.18555
normal-A-T-10-Down-14-A1-2.png,0,0,20958.78516
normal-A-T-10-Down-14-A1-21.png,0,0,34341.42188
normal-A-T-10-Down-14-A1-7.png,0,0,17744.8418
normal-A-T-10-Down-14-A1-9.png,0,0,19994.9043
normal-A-T-10-Down-15-A1-12.png,0,0,22178.75391
normal-A-T-10-Down-15-A1-15.png,0,0,19575.9375
normal-A-T-10-Down-15-A1-20.png,0,0,35015.40625
normal-A-T-10-Down-15-A1-22.png,0,0,32838.08594
normal-A-T-10-Down-15-A1-4.png,0,0,16201.86328
normal-A-T-10-Down-15-A1-8.png,0,0,19057.69922
normal-A-T-10-Down-16-A1-11.png,0,0,19634.33008
normal-A-T-10-Down-17-A1-20.png,0,0,34198.69141
normal-A-T-10-Down-17-A1-8.png,0,0,20265.68359
normal-A-T-10-Down-18-A1-12.png,0,0,21491.64258
normal-A-T-10-Down-18-A1-16.png,0,0,23720.30469
normal-A-T-10-Down-19-A1-10.png,0,0,17190.8457
normal-A-T-10-Down-19-A1-14.png,0,0,18260.99414
normal-A-T-10-Down-19-A1-15.png,0,0,21036.44531
normal-A-T-10-Down-2-A1-17.png,0,0,19100.24023
normal-A-T-10-Down-2-A1-21.png,0,0,33754.53516
normal-A-T-10-Down-20-A1-1.png,0,0,16953.30859
normal-A-T-10-Down-20-A1-20.png,0,0,40441
normal-A-T-10-Down-20-A1-6.png,0,0,19117.63477
normal-A-T-10-Down-21-A1-10.png,0,0,17292.32031
normal-A-T-10-Down-21-A1-14.png,0,0,18040.02344
normal-A-T-10-Down-21-A1-15.png,0,0,23829.86914
normal-A-T-10-Down-21-A1-8.png,0,0,17941.35547
normal-A-T-10-Down-22-A1-14.png,0,0,19181.26563
normal-A-T-10-Down-22-A1-17.png,0,0,26361.75
normal-A-T-10-Down-23-A1-0.png,0,0,21339.31641
normal-A-T-10-Down-23-A1-1.png,0,0,21908.24219
normal-A-T-10-Down-23-A1-4.png,0,0,17611.59375
normal-A-T-10-Down-23-A1-5.png,0,0,28210.1875
normal-A-T-10-Down-24-A1-1.png,0,0,22114.13281
normal-A-T-10-Down-24-A1-12.png,0,0,27663.02734
normal-A-T-10-Down-24-A1-16.png,0,0,27517.11133
normal-A-T-10-Down-24-A1-6.png,0,0,24569.29688
normal-A-T-10-Down-3-A1-11.png,0,0,21252.35547
normal-A-T-10-Down-3-A1-12.png,0,0,28695.89453
normal-A-T-10-Down-3-A1-19.png,0,0,45845.65625
normal-A-T-10-Down-3-A1-5.png,0,0,27459.84766
normal-A-T-10-Down-3-A1-9.png,0,0,28437.0918
normal-A-T-10-Down-4-A1-10.png,0,0,17674.21094
normal-A-T-10-Down-4-A1-18.png,0,0,27085.35938
normal-A-T-10-Down-4-A1-19.png,0,0,45387.33203
normal-A-T-10-Down-4-A1-5.png,0,0,26540.38867
normal-A-T-10-Down-5-A1-10.png,0,0,16161.78613
normal-A-T-10-Down-5-A1-12.png,0,0,21604.37305
normal-A-T-10-Down-5-A1-17.png,0,0,17405.56445
normal-A-T-10-Down-5-A1-6.png,0,0,18706.49219
normal-A-T-10-Down-54-A1-10.png,0,0,19548.08398
normal-A-T-10-Down-54-A1-12.png,0,0,28526.45898
normal-A-T-10-Down-54-A1-13.png,0,0,22047.15234
normal-A-T-10-Down-54-A1-17.png,0,0,20227.42773
normal-A-T-10-Down-55-A1-0.png,0,0,28228.99609
normal-A-T-10-Down-55-A1-14.png,0,0,18184.74414
normal-A-T-10-Down-55-A1-16.png,0,0,24536.00586
normal-A-T-10-Down-56-A1-0.png,0,0,28146.85547
normal-A-T-10-Down-56-A1-2.png,0,0,34138.66406
normal-A-T-10-Down-56-A1-20.png,0,0,35147.9375
normal-A-T-10-Down-56-A1-4.png,0,0,23611.63672
normal-A-T-10-Down-57-A1-12.png,0,0,22219.36328
normal-A-T-10-Down-58-A1-13.png,0,0,19646.46094
normal-A-T-10-Down-58-A1-6.png,0,0,20446.41602
normal-A-T-10-Down-58-A1-7.png,0,0,18516.33594
normal-A-T-10-Down-59-A1-1.png,0,0,26057.10352
normal-A-T-10-Down-59-A1-11.png,0,0,20509.83984
normal-A-T-10-Down-59-A1-14.png,0,0,18864.72266
normal-A-T-10-Down-6-A1-1.png,0,0,27091.73828
normal-A-T-10-Down-6-A1-11.png,0,0,17681.89453
normal-A-T-10-Down-60-A1-10.png,0,0,19084.30078
normal-A-T-10-Down-61-A1-0.png,0,0,25688.85352
normal-A-T-10-Down-61-A1-14.png,0,0,19751.59375
normal-A-T-10-Down-61-A1-19.png,0,0,43836.13281
normal-A-T-10-Down-62-A1-11.png,0,0,19854.66406
normal-A-T-10-Down-62-A1-13.png,0,0,20550.10938
normal-A-T-10-Down-62-A1-20.png,0,0,31847.71094
normal-A-T-10-Down-62-A1-7.png,0,0,18657.03906
normal-A-T-10-Down-62-A1-9.png,0,0,22985.19141
normal-A-T-10-Down-63-A1-15.png,0,0,20636.66016
normal-A-T-10-Down-64-A1-15.png,0,0,20530.21875
normal-A-T-10-Down-64-A1-17.png,0,0,21568.39453
normal-A-T-10-Down-64-A1-18.png,0,0,26430.04883
normal-A-T-10-Down-65-A1-16.png,0,0,19311.14844
normal-A-T-10-Down-65-A1-20.png,0,0,39585.78516
normal-A-T-10-Down-65-A1-22.png,0,0,32648.60352
normal-A-T-10-Down-65-A1-7.png,0,0,16268.55176
normal-A-T-10-Down-66-A1-0.png,0,0,23043.22852
normal-A-T-10-Down-66-A1-15.png,0,0,21148.83008
normal-A-T-10-Down-66-A1-8.png,0,0,20138.5957
normal-A-T-10-Down-68-A1-13.png,0,0,21017.97266
normal-A-T-10-Down-68-A1-21.png,0,0,35412.51563
normal-A-T-10-Down-69-A1-15.png,0,0,23775.32617
normal-A-T-10-Down-7-A1-0.png,0,0,25640.33789
normal-A-T-10-Down-7-A1-13.png,0,0,18574.95703
normal-A-T-10-Down-7-A1-8.png,0,0,19033.22656
normal-A-T-10-Down-70-A1-1.png,0,0,21401.9043
normal-A-T-10-Down-70-A1-11.png,0,0,20876.3125
normal-A-T-10-Down-70-A1-5.png,0,0,23644.48633
normal-A-T-10-Down-71-A1-10.png,0,0,20270.12109
normal-A-T-10-Down-71-A1-4.png,0,0,18757.01563
normal-A-T-10-Down-72-A1-10.png,0,0,19498.82422
normal-A-T-10-Down-72-A1-3.png,0,0,20944.76758
