filename,class_label,anomaly_label,score
normal-A-T-10-Down-10-A1-0.png,0,0,0.016932081
normal-A-T-10-Down-10-A1-19.png,0,0,0.0131303
normal-A-T-10-Down-10-A1-3.png,0,0,0.020569079
normal-A-T-10-Down-11-A1-11.png,0,0,0.019129911
normal-A-T-10-Down-11-A1-18.png,0,0,0.012211958
normal-A-T-10-Down-12-A1-1.png,0,0,0.021102034
normal-A-T-10-Down-12-A1-11.png,0,0,0.022506
normal-A-T-10-Down-12-A1-13.png,0,0,0.035315879
normal-A-T-10-Down-12-A1-4.png,0,0,0.124819815
normal-A-T-10-Down-12-A1-8.png,0,0,0.021319095
normal-A-T-10-Down-13-A1-19.png,0,0,0.011884896
normal-A-T-10-Down-13-A1-3.png,0,0,0.557069302
normal-A-T-10-Down-14-A1-10.png,0,0,0.034063425
normal-A-T-10-Down-14-A1-11.png,0,0,0.034359764
normal-A-T-10-Down-14-A1-2.png,0,0,0.016557364
normal-A-T-10-Down-14-A1-21.png,0,0,0.021313859
normal-A-T-10-Down-14-A1-7.png,0,0,0.035285346
normal-A-T-10-Down-14-A1-9.png,0,0,0.019642062
normal-A-T-10-Down-15-A1-12.png,0,0,0.016416673
normal-A-T-10-Down-15-A1-15.png,0,0,0.016758561
normal-A-T-10-Down-15-A1-20.png,0,0,0.013664092
normal-A-T-10-Down-15-A1-22.png,0,0,0.019513734
normal-A-T-10-Down-15-A1-4.png,0,0,0.027300801
normal-A-T-10-Down-15-A1-8.png,0,0,0.013781883
normal-A-T-10-Down-16-A1-11.png,0,0,0.012673784
normal-A-T-10-Down-17-A1-20.png,0,0,0.013245024
normal-A-T-10-Down-17-A1-8.png,0,0,0.012606542
normal-A-T-10-Down-18-A1-12.png,0,0,0.011091883
normal-A-T-10-Down-18-A1-16.png,0,0,0.020348161
normal-A-T-10-Down-19-A1-10.png,0,0,0.024278682
normal-A-T-10-Down-19-A1-14.png,0,0,0.026078725
normal-A-T-10-Down-19-A1-15.png,0,0,0.015434722
normal-A-T-10-Down-2-A1-17.png,0,0,0.024516039
normal-A-T-10-Down-2-A1-21.png,0,0,0.023425449
normal-A-T-10-Down-20-A1-1.png,0,0,0.021422779
normal-A-T-10-Down-20-A1-20.png,0,0,0.016418476
normal-A-T-10-Down-20-A1-6.png,0,0,0.019945163
normal-A-T-10-Down-21-A1-10.png,0,0,0.021809902
normal-A-T-10-Down-21-A1-14.png,0,0,0.134011179
normal-A-T-10-Down-21-A1-15.png,0,0,0.014211839
normal-A-T-10-Down-21-A1-8.png,0,0,0.024326455
normal-A-T-10-Down-22-A1-14.png,0,0,0.022419821
normal-A-T-10-Down-22-A1-17.png,0,0,0.018786494
normal-A-T-10-Down-23-A1-0.png,0,0,0.286327153
normal-A-T-10-Down-23-A1-1.png,0,0,0.023409901
normal-A-T-10-Down-23-A1-4.png,0,0,0.090887986
normal-A-T-10-Down-23-A1-5.png,0,0,0.011679241
normal-A-T-10-Down-24-A1-1.png,0,0,0.019920886
normal-A-T-10-Down-24-A1-12.png,0,0,0.013488336
normal-A-T-10-Down-24-A1-16.png,0,0,0.011879776
normal-A-T-10-Down-24-A1-6.png,0,0,0.013180843
normal-A-T-10-Down-3-A1-11.png,0,0,0.022523528
normal-A-T-10-Down-3-A1-12.png,0,0,0.011212636
normal-A-T-10-Down-3-A1-19.png,0,0,0.012632312
normal-A-T-10-Down-3-A1-5.png,0,0,0.013348624
normal-A-T-10-Down-3-A1-9.png,0,0,0.012798928
normal-A-T-10-Down-4-A1-10.png,0,0,0.018843576
normal-A-T-10-Down-4-A1-18.png,0,0,0.012063069
normal-A-T-10-Down-4-A1-19.png,0,0,0.012859242
normal-A-T-10-Down-4-A1-5.png,0,0,0.012315634
normal-A-T-10-Down-5-A1-10.png,0,0,0.996792555
normal-A-T-10-Down-5-A1-12.png,0,0,0.01115044
normal-A-T-10-Down-5-A1-17.png,0,0,2.951086044
normal-A-T-10-Down-5-A1-6.png,0,0,0.01598906
normal-A-T-10-Down-54-A1-10.png,0,0,0.021976102
normal-A-T-10-Down-54-A1-12.png,0,0,0.011349759
normal-A-T-10-Down-54-A1-13.png,0,0,0.013936547
normal-A-T-10-Down-54-A1-17.png,0,0,0.018138696
normal-A-T-10-Down-55-A1-0.png,0,0,0.024329139
normal-A-T-10-Down-55-A1-14.png,0,0,0.025351264
normal-A-T-10-Down-55-A1-16.png,0,0,0.013944056
normal-A-T-10-Down-56-A1-0.png,0,0,0.024737043
normal-A-T-10-Down-56-A1-2.png,0,0,0.01132255
normal-A-T-10-Down-56-A1-20.png,0,0,0.015055633
normal-A-T-10-Down-56-A1-4.png,0,0,0.01403997
normal-A-T-10-Down-57-A1-12.png,0,0,0.013205229
